,보고서>보고서 생성,747,감사 로그 설정 현황,監査ログの設定状況,Audit Log Settings Status,Настройки журналов аудита,Налаштування журналів аудиту
,보고서>보고서 생성>탐지 운영 설정(보고서 내용),748,감사 설정 정보는 다음과 같습니다.,監査設定情報は次のようになります。,The audit setting information is shown below.,Информация о настройках аудита показана ниже.,Інформація про налаштування аудиту наведена нижче.
,보고서>보고서 생성>탐지 운영 설정(보고서 내용),749,SMTP 설정 현황,SMTP 設定現況,SMTP Settings Status,Состояние конфигурации SMTP,Статус конфігурації SMTP
,보고서>보고서 생성>탐지 운영 설정(보고서 내용),750,이메일 전송을 위한 SMTP 설정 정보는 다음과 같습니다.,メールを送信するための SMTP 設定情報は次のようになります。,The SMTP settings for e-mail sending are shown below.,Настройки SMTP для почтовых сервисов приведены ниже.,Налаштування SMTP для електронних послуг наведено нижче.
,보고서>보고서 생성>탐지 운영 설정(보고서 내용),751,사용자 인증 계정,ユーザ認証アカウント,User Authentication Account,Учетная запись аутентификации пользователя,Обліковий запис автентифікації користувача
,보고서>보고서 생성,752,NIC 현황,NIC 状況,NIC Status,Статус NIC,Статус NIC
,보고서>보고서 생성>탐지 운영 설정(보고서 내용),753,NIC(Network Interface Controller) 설정 현황은 다음과 같습니다.,NIC（Network Interface Controller）の設定状況は次のようになります。,The settings configured for NIC(Network Interface Controller) are shown below.,"Настройки, сконфигурированные для NIC (Контроллер сетевого интерфейса), показаны ниже.","Налаштування, налаштовані для NIC (Network Interface Controller), показані нижче."
,보고서>보고서 생성>탐지 운영 설정(보고서 내용),754,NIC 설정 목록,NIC 設定リスト,NIC Setting List,Настройки NIC,Налаштування NIC
,보고서>보고서 생성>탐지 운영 설정(보고서 내용),755,NIC 이름,NIC 名,NIC Name,Название NIC,Назва NIC
,보안 설정>네트워크 설정>프록시 IP,756,넷마스크,ネットマスク,Netmask,Сетевая маска,Маска мережи
,보고서>보고서 생성,757,탐지 예외 현황,検知例外の状況,Detection Exception Status,Обзор исключений обнаружения,Огляд винятку виявлення
,보고서>보고서 생성>탐지 운영 설정(보고서 내용),758,탐지 예외의 등록 현황은 다음과 같습니다.,検知例外の登録状況は次のようになります。,The registration status of detection exceptions is shown below.,Обнаружение исключения регистрации статуса заключаются в следующем.,Статус реєстрації винятку виявлення є наступним.
,보고서>보고서 생성>탐지 운영 설정(보고서 내용),759,보호 대상 서버 현황,保護対象サーバ状況,Destination Server Status,Состояние защищенного сервера,Захищений статус сервера
,보고서>보고서 생성>탐지운영설정(보고서 내용),760,보호 대상 서버 현황은 다음과 같습니다.,保護対象サーバの現況は、次の通りです。,The destination server status is as follows.,Статус сервера указан как сопровождающий.,Статус сервера вказаний як супроводжуючий
,환경 설정>DB>백업/복원 실행,761,웹 서버 설정,Web サーバ設定,Web Server Settings,Настройки веб-сервера,Налаштування веб-сервера
,보고서>보고서 생성>탐지 운영 설정(보고서 내용),762,웹 서버 / 포트,Web サーバ/ポート,Web Server/Port,Веб-сервер / порт,Веб-сервер / порт
,보안 설정>네트워크 설정>보호 대상 서버,763,모드,モード,Mode,Режим,Режим
,보고서>보고서 생성>탐지 운영 설정(보고서 내용),764,프록시 / 포트,プロキシ/ポート,Proxy/Port,Proxy/Port,Proxy/Port
,보안 설정>네트워크 설정>프록시 IP,765,게이트웨이,ゲートウェイ,Gateway,Шлюз,Шлюз
,보고서>보고서 생성>탐지운영설정(보고서 내용),766,웹 서버 SSL 인증서 등록 정보,Web サーバの SSL 証明書の登録情報,Web Server SSL Certificate Regisrtration Information,Информация о регистрации SSL-сертификата веб-сервера,Інформація про реєстрацію SSL веб-сервера
,보고서>보고서 생성>탐지 운영 설정(보고서 내용),767,발급 대상,発行対象,Subject,Получатель,Одержувач
,보고서>보고서 생성>탐지 운영 설정(보고서 내용),768,발급자,発行者,Issuer,отправитель,Відправник
,보고서>보고서 생성>탐지운영설정(보고서 내용),769,클라이언트 CA 인증서 등록 정보,クライアントの SSL 証明書の登録情報,Client CA Certificate Registration Information,Информация о регистрации сертификата ЦС клиента,Інформація про реєстрацію сертифіката клієнта CA
,보고서>보고서 생성,770,보고서 제목,レポート タイトル,Report Title,Название отчета,Назва звіту
,보안 설정>정책 설정,771,파일 설정,ファイル設定,File Settings,Настройки файла,Налаштування файлу
,보고서>보고서 생성,772,보고서 형식,レポートタイプ,File Type,Тип файла,Тип файлу
,보고서>보고서 생성,773,보고서 언어,レポート言語,Report Language,Язык отчета,Мова звіту
,보고서>보고서 생성,774,작성자 로고,生成者ロゴ,Editor Logo,Логотип отправителя,Логотип відправника
,보고서>보고서 생성,775,작성자 로고 해상도 제한,生成者ロゴの解像度,Editor Logo Resolution Limit,Рекомендуемый размер для логотипа,Рекомендований розмір для зображення логотипу
,보고서>보고서 생성,776,선택된 파일 없음,指定のファイルがありません。,No File Selected,Файл не выбран,Файл не вибрано
,보고서>보고서 생성,777,파일 선택,ファイル選択,Select File,Выберите файл,Виберіть Файл
,보고서>보고서 생성,778,콘텐츠 정보,コンテンツ情報,Content Details,Сведения о содержании,Інформація про вміст
,보고서>보고서 생성,779,보고서 기간,レポート期間,Report Period,Отчетный период,Період звіту
,보고서>보고서 생성,780,분기 보고서,4半期レポート,Quarterly Report,Квартальный отчет,Щоквартальний звіт
,보고서>보고서 생성,781,반기 보고서,半期レポート,Half-yearly Report,Полугодовой отчет,Піврічний звіт
,보고서>보고서 생성,782,연간 보고서,年間レポート,Annual Report,Годовой отчет,Щорічний звіт
,보고서>보고서 생성,783,상세 기간,詳細期間,Detailed Period,Диапазон дат,Проміжок часу
,보고서>보고서 생성,784,1분기,第１四半期,1st Quarter,1-я четверть,1-й квартал
,보고서>보고서 생성,785,2분기,第２四半期,2nd Quarter,2-я четверть,2 квартал
,보고서>보고서 생성,786,3분기,第３四半期,3rd Quarter,3-я четверть,3-й квартал
,보고서>보고서 생성,787,4분기,第４四半期,4th Quarter,4-я четверть,4 квартал
,보고서>보고서 생성,788,상반기,上半期,First Half,Первая половина,Перша половина
,보고서>보고서 생성,789,하반기,下半期,Second Half,Вторая половина,Друга половина
,보고서>보고서 생성,790,보고서 유형,レポートタイプ,Report Type,Тип отчета,Тип звіту
,보고서>보고서 생성,791,시스템 리소스,システムリソース,System Resource,Отчет о системных ресурсах,Звіт про системні ресурси
,보고서>보고서 생성,792,탐지 운영 설정,検知運用設定,Detection Operation Settings,Настройки обнаружения,Налаштування виявлення
,보안 설정>정책 설정,793,상세 설정,詳細設定,Detailed Settings,Подробные настройки,Детальні налаштування
,통계 분석>탐지 로그 검토,794,전체,全体,All,Все,Всі
,보고서>보고서 생성,795,웹 사이트별 대응 정책 통계,各 Web サイトに対する対応ポリシーの統計,Countermeasure Statistics Per Website,Статистика контрмер для веб-сайтов,Статистика контрзаходів для веб-сайтів
,보고서>보고서 생성,796,WAPPLES 시스템 현황,WAPPLES システム状況,WAPPLES System Status,WAPPLES Обзор системы,Огляд системи WAPPLES
,보고서,797,자가점검 기능 현황,自己診断の機能現況,Self-diagnostics Feature Status,Состояние функции самодиагностики,Стан функції самодіагностики
,환경 설정>운영>자가점검,798,리소스,リソース,Resource,Ресурс,Ресурс
,환경 설정>운영>자가점검,799,하드웨어,ハードウェア,Hardware,Оборудование,Обладнання
,로그 조회>감사 로그,800,기타,その他,Others,Другие,Інші
,보안 설정>정책 부가 설정>URL 필터 설정,801,URL 필터 설정,URL フィルタ設定,URL Filter Settings,Настройки блокирования URL,Налаштування блокування URL
,보고서>보고서 목록,802,보고서 정보,レポート情報,Report Information,Информация об отчете,Інформація про звіт
,로그인>라이선스 등록,803,닫기,閉じる,Close,Закрыть,Закрити
,보고서>보고서 생성,804,보고서 생성,レポート生成,Report Generation,Генерация отчетов,Генерація звітів
,보고서>보고서 생성,805,보고서를 생성합니다.,レポートを生成します。,It generates reports.,Создать отчет.,Створити звіт.
,보고서>보고서 생성,806,파일 생성,ファイル生成,Generate File,Создать отчет,Створити звіт
,보고서>보고서 생성,807,즉시 전송,今すぐ送信,Immediately Send,Генерация и отправка,Створити та надіслати
,보안 설정>네트워크 설정>보호 대상 서버,808,보호 대상 서버,保護対象サーバ,Destination Server,Сервер назначения,Сервер призначення
,보안 설정>네트워크 설정>보호 대상 서버,809,웹 서버를 추가/수정/삭제합니다.,Web サーバを追加/修正/削除します。,It adds/modifies/deletes web servers.,Веб-серверы могут быть добавлены / изменены / удалены.,Веб-сервери можна додавати / змінювати / видаляти.
,,810,불러오기,インポート,Import,Импорт,Імпорт
,보안 설정>네트워크 설정>네트워크 필터,811,선택 항목 가져오기,選択項目をインポート,Import Selection,Импорт выбора,Імпорт вибору
,보안 설정>네트워크 설정>보호 대상 서버,812,서버 모드,サーバモード,Server Mode,Режим сервера,Режим сервера
,보안 설정>네트워크 설정>보호 대상 서버 ,813,단일 호스트 LB,シングルホスト LB,Single Host LB,Один хост LB,Один хост LB
,보안 설정>네트워크 설정>보호 대상 서버 ,814,다중 호스트 LB,マルチホスト LB,Multi Host LB,Multi Host LB,Multi Host LB
,보안 설정>네트워크 설정>프록시 IP,815,프록시 IP,プロキシ IP,Proxy IP,Прокси IP,Проксі IP
,보안 설정>네트워크 설정>보호 대상 서버,816,프록시 포트,プロキシポート,Proxy Port,Порт прокси,Порт проксі
,보안 설정>네트워크 설정>보호 대상 서버,817,단일,シングル,Single,Один,Единий
,보안 설정>네트워크 설정>보호 대상 서버,818,다중,マルチ,Multiple,Множественный,Множинний
,보안 설정>네트워크 설정>보호 대상 서버,819,웹 서버 포트,Web サーバポート,Web Server Port,Порт веб-сервера,Порт веб-сервера
,보안 설정>네트워크 설정>보호 대상 서버,820,소스 IP 보존,ソース IP 保存,Preserve Source IP,Сохранить исходный IP,Зберегти вихідий IP
,보안 설정>네트워크 설정>보호 대상 서버,821,헬스 체크,ヘルスチェック,Health Check,Проверка работоспособности,Перевірка доступності
,환경 설정>보호대상서버,822,LB 메소드,LB メソッド,LB Method,LB метод,Метод LB
,"보호대상>네트워크설정
>보호대상서버",823,도메인은 사용할 수 없습니다.,ドメインは使用できません。,The domain cannot be used.,Домен использовать нельзя.,Домен не можна використовувати.
,보안 설정>네트워크 설정>보호 대상 서버,824,"웹 서버가 도메인의 경우, 헬스 체크를 [사용 안 함] 으로 설정할 수 없습니다.",Web サーバがドメインの場合、ヘルスチェックを「使用しない」に設定できません。,"When the web server is domain, it is not allowed to set [No Use] in the health check.","Когда веб-сервер является доменом, нельзя устанавливать [Отключено] при проверке работоспособности.","Якщо веб-сервер є доменним, забороняється встановлювати [Вимкнено] під час перевірки стану здоров'я."
,보호대상>네트워크설정>보호대상서버,825,고정된 세션 사용,スティッキーセッション使用,Sticky Session,Привязанная сессия,Прив'язана сесія
,보호대상>네트워크설정>보호대상서버,826,타임아웃,タイムアウト,Timeout,Время закончилось,Час вийшов
,보안 설정>네트워크 설정>보호 대상 서버 ,827,도메인,ドメイン,Domain,Домен,Домен
,보안 설정>네트워크 설정>보호 대상 서버 ,828,웹 서버 도메인,Web サーバドメイン,Web Server Domain,Домен веб-сервера,Домен веб-сервера
,"보안설정>네트워크설정
>보호대상서버",829,대상 웹 서버의 도메인은 사용할 수 없습니다.,対象 Web サーバのドメインは使用できません。,The domain of the target web server cannot be used.,Домен целевого веб-сервера использовать нельзя.,Не можна використовувати домен цільового веб-сервера.
,보안 설정>정책 설정>웹사이트>기본 정보,830,SSL 설정,SSL 設定,SSL Settings,Настройки SSL,Налаштування SSL
,보안 설정>네트워크 설정>보호 대상 서버,831,SSL 사용 안 함,SSLを使用しない,SSL No Use,Не используйте SSL,Не використовуйте SSL
,보안 설정>네트워크 설정>보호 대상 서버,832,SSL 사용,SSLを使用する,SSL Use,Использовать SSL,Використовуйте SSL
,보안 설정>네트워크 설정>보호 대상 서버,833,SSL Termination,SSL Termination,SSL Termination,SSL Termination,SSL Termination
,보안 설정>네트워크 설정>보호 대상 서버,834,VLAN 아이디,VLAN ID,VLAN ID,VLAN ID,VLAN ID
,보안 설정>네트워크 설정>보호 대상 서버,835,인증서 상세 정보,証明書の詳細,Detailed Certificate Information,Подробная информация о сертификате.,Детальна інформація про сертифікат
,보안 설정>네트워크 설정>보호 대상 서버,836,체인 인증서 정보,中間証明書の詳細,Chain Certificate Information,Информация о цепочке сертификатов.,Інформація про ланцюг сертифікатів
,보안 설정>네트워크 설정>보호 대상 서버,837,클라이언트 CA 인증서 정보,クライアント CA 証明書の詳細,Client CA Certificate Information,Информация о сертификате CA клиента.,Інформація про сертифікат CA клієнта
,보안 설정>네트워크 설정>보호 대상 서버,838,클라이언트측 SSL,クライアント側 SSL,Client-Side SSL,Клиентский SSL,SSL на стороні клієнта
,보안 설정>네트워크 설정>보호 대상 서버,839,서버측 SSL,サーバ側 SSL,Server-Side SSL,Серверный SSL,SSL на стороні сервера
,보안 설정>네트워크 설정>보호 대상 서버,840,호스트명,ホスト名,Hostname,Hostname,Hostname
,보안설정>보호 대상 서버,841,도메인은 최대 253자까지 입력 가능합니다.,ドメイン名は、253文字まで入力できます。,The domain can be inputted up to 253 characters.,В домен можно ввести до 253 символов.,Домен може вводити до 253 символів.
,보안 설정>네트워크 설정>보호 대상 서버,842,대상 웹 서버,対象 Web サーバ,Target Web Server,Web Server,Web Server
,보안 설정>네트워크 설정>보호 대상 서버,843,적용 순서,反映順序,Order,Порядок,Замовлення
,공통>데이터 저장시 Validate,844,이미 등록된 IP 입니다.,重複する IP です。,This IP has already been registered.,Этот IP уже зарегистрирован.,Цей IP вже зареєстрований.
,"보안설정>네트워크설정
>보호대상서버",845,가중치,加重値,Weight,Вес,Вага
,보안 설정>네트워크 설정>보호 대상 서버 ,846,동일한 호스트명이 존재합니다.,既に登録されているホスト名です。,The same hostname exists.,Такое имя хоста уже существует,Ім'я хоста вже існує.
,보안 설정>네트워크 설정>보호 대상 서버 ,847,대상 웹 서버가 도메인 경우 목적지 IP를 지원하지 않습니다.,対象 Web サーバがドメインの場合、宛先 IP に対応しません。,"When the target web server is domain, it does not support destination IP.","Если указываете в целевой веб-сервер имя домена, он не поддерживает IP назначения.","Якщо цільовим веб-сервером є домен, він не підтримує IP-адресу призначення."
,보안 설정>네트워크 설정>보호 대상 서버 ,848,동일한 IP가 존재합니다.,既に登録されている IP です。,The same IP exists.,Такой IP-адрес уже существует.,Той самий IP існує.
,보안 설정>네트워크 설정>보호 대상 서버 ,849,대상 웹 서버는 수정할 수 없습니다.,対象 Web サーバは修正できません。,The target web server cannot be modified.,Невозможно изменить целевой вебсервер.,Неможливо змінити цільовий веб-сервер.
,"보호대상>네트워크설정
>보호대상서버",850,IP 형식에 맞지 않습니다.,入力の IP 形式が正しくありません。,The IP format is incorrect.,Неверный формат IP.,Формат IP невірний.
,보안 설정>네트워크 설정>보호 대상 서버,851,호스트명과 대상 웹 서버 프로토콜이 일치하지 않습니다.,ホスト名と対象 Web サーバのプロトコルが一致しません。,The hostname does not match the protocol of target web server.,Имя хоста не соответствует протоколу целевого веб-сервера.,Ім'я хоста не відповідає протоколу цільового веб-сервера.
,보안 설정>네트워크 설정>보호 대상 서버,852,동일한 설정이 존재합니다.,重複する設定です。,This Setting already exists.,Эта настройка уже существует.,Це налаштування вже існує.
,보안 설정>네트워크 설정>보호 대상 서버,853,등록된 인증서 파일이 없습니다.,登録されている証明書ファイルがありません。,No registered certificate file.,Нет зарегистрированного файла сертификата.,Немає зареєстрованого файлу сертифікатів.
,보안 설정>네트워크 설정>보호 대상 서버,854,적용되지 않은 다중 설정 데이터가 있습니다.,まだ未反映のマルチ設定データがあります。,Unapplied Multi-NAT configuration.,Неприменимая конфигурация Multi-NAT.,Не застосовувана конфігурація Multi-NAT.
,보안 설정>네트워크 설정>프록시 IP,855,이미 등록된 웹 서버입니다.,すでに登録されている Web サーバです。,Web server already registered.,Веб-сервер уже зарегистрирован.,Веб-сервер вже зареєстрований.
,보안 설정>네트워크 설정>보호 대상 서버,856,다른 서버 모드에서 사용 중인 프록시 서버 입니다.,別のサーアモードにて使用中の Web サーバ IP です。,The proxy server has been used in other server mode.,Этот IP-адрес веб-сервера уже используется в режиме T.Proxy.,Цей веб-сервер IP використовується вже в режимі T.Proxy.
,보안 설정>네트워크 설정>보호 대상 서버,857,이미 사용 중인 프록시 서버 입니다.,使用中のプロキシサーバです。,The proxy server has been used.,Уже используется в режиме прокси.,Вже використовується в режимі проксі.
,보안 설정>네트워크 설정>보호 대상 서버,858,하나 이상의 웹 서버를 등록하세요.,1つ以上の Web サーバを登録してください。,Add at least one web server.,"Пожалуйста, добавьте хотя бы один веб-сервер.",Додайте хоча б один веб-сервер.
,보안 설정>네트워크 설정>보호 대상 서버 ,859,하나 이상의 단일 호스트 LB를 등록하세요.,1つ以上のシングルホスト LB を登録してください。,Register more than one single host LB.,Зарегистрируйте более одного хоста LB.,Зареєструйте більше ніж один хост LB.
,보안 설정>네트워크 설정>보호 대상 서버 ,860,하나 이상의 다중 호스트 LB를 등록하세요.,1つ以上のマルチホスト LB を登録してください。,Register more than one multi-host LB.,Зарегистрируйте более одного хоста в мульти-хост LB.,Зареєструйте більше ніж один LB з кількома хостами.
,보안 설정>네트워크 설정>보호 대상 서버,861,IP 버전이 다릅니다.,IP バージョンが正しくありません。,IP version is different.,версия IP отличается.,Версія IP відрізняється.
,보안 설정>네트워크 설정>보호 대상 서버,862,{0}개 항목,{0}件,{0} item(s),{0} элемент(ы),{0} елементи
,보안 설정>네트워크 설정>보호 대상 서버,863,다중 설정,マルチ設定,Multi-NAT Settings,Настройки Multi-NAT,Налаштування Multi-NAT
,보안 설정>정책 설정,864,정책 설정,ポリシー設定,Policy Settings,Настройки политики,Налаштування політики
,보안 설정>정책 설정,865,WAPPLES에서 사용할 정책과 웹 사이트를 설정합니다.,WAPPLES にて使用するポリシーと Web サイトを設定します。,It sets up the policies and websites to be used by WAPPLES.,Установите политики и веб-сайты для использования с WAPPLES.,Встановлення політик та веб-сайтів для використання з WAPPLES.
,보안 설정>정책 설정,866,정책 목록,ポリシーリスト,Policy List,Список политик,Список політик
,통계 분석>탐지 로그 검토,867,정책명,ポリシー名,Policy Name,Название политики,Назва політики
,보안 설정>정책 설정>룰,868,웹 사이트 설정,Web サイト設定,Website Settings,Настройки сайта,Налаштування веб-сайту
,보안 설정>정책 설정>웹사이트>기본 정보,869,웹 사이트 환경 설정,Web サイトの環境設定,Website Settings,Настройки сайта,Налаштування веб-сайту
,보안 설정>정책>웹사이트 ,870,기본 리다이렉션 URL,基本リダイレクション URL,Basic Redirection URL,Базовый URL перенаправления,Основний URL перенаправлення
,보안 설정>정책 설정>웹사이트>기본 정보,871,임시 페이지,仮ページ,Temporary Page,Временная страница,Тимчасова сторінка
,보안 설정>정책 설정>웹사이트>기본 정보,872,웹 서버 암호화 키,Web サーバの暗号化鍵,Web Server Encryption Key,Ключ шифрования веб-сервера,Ключ шифрування веб-сервера
,보안 설정>정책 설정>웹사이트>기본 정보,873,URL Access 룰의 신뢰할 수 있는 IP 설정,URL Access ルールの信頼できる IP 設定,Trusted IP Settings for URL Access Rule,Настройте доверенный IP-адрес для правила доступа URL,Налаштуйте надійний IP для правила доступу URL
,보고서>보고서 생성>탐지 운영 설정(보고서 내용),874,암호화 설정,暗号化設定,Encryption Settings,Настройки шифрования,Налаштування шифрування
,보안 설정>네트워크 설정>SSL 프로파일,875,SSL 프로파일,SSL プロファイル,SSL Profile,Профиль SSL,Профіль SSL
,보안 설정>정책 설정>웹 사이트,876,SSL 접속 실패 시 오류 페이지,SSL 接続失敗時のエラーページ,Error Page in SSL Access Failure,Страница ошибки при сбое доступа SSL,Сторінка помилок у збої доступу до SSL
,통계 분석>탐지 로그 검토,877,수정,修正,Modify,Редактировать,Редагувати
,보안 설정>정책 설정>웹사이트>URL Encryption,878,선택자,指定者,Selector,Селектор,Селектор
,보안 설정>정책 설정>웹사이트>URL Encryption,879,예외 처리 정규식,例外処理の正規式,Exception Regex,Regex исключения,Regex винятку
,보안 설정>정책 설정>웹사이트>URL Encryption,880,예외 처리 패턴,例外処理のパターン,Exception Pattern,Шаблон исключения,Шаблон обробки винятків
,보안 설정>네트워크 설정>네트워크 필터 스케줄링,881,추가,追加,Add,Добавить,Додайте
,보안 설정>정책 설정>정책 추가(+),882,서비스 우선 모드,サービス優先モード,Service First Mode,Сервисный первичный режим,Сервісний первинний режим
,보안 설정>정책 설정>정책/웹사이트 추가,883,동일한 정책명이 존재합니다.,重複するポリシー名です。,Policy name already exists.,Название политики уже существует.,Назва політики вже існує.
,보안 설정>정책 설정>정책/웹사이트 수정,884,정책명은 최대 32자까지 입력할 수 있습니다.,ポリシー名は最大32文字まで入力できます。,Policy name cannot exceed 32 characters.,Имя политики не может превышать 32 символа.,Назва політики не може перевищувати 32 символи.
,보안 설정>정책 설정>웹사이트>기본 정보,885,웹 사이트명은 최대 253자까지 입력할 수 있습니다.,Web サイト名は最大253文字まで入力できます。,A maximum of 253 website names may be added.,Можно добавить до 253 названий веб-сайтов.,Можна додати не більше 253 імен веб-сайтів.
,보안 설정>정책 설정>웹사이트>기본 정보,886,동일한 웹 사이트 이름이 존재합니다.,重複する Web サイト名です。,The website name already exists.,Такое же имя сайта уже существует.,Назва веб-сайту вже існує.
,보안 설정>정책 설정>룰 복사,887,선택한 룰,選択ルール,Selected Rule,Выбранное правило,Вибране правило
,보안 설정>정책 설정,888,"복사될 정책에 사용자가 추가한 룰과 동일한 이름이 존재할 경우, 덮어쓰기 됩니다.",コピーされるポリシー名にユーザ指定のルールと同じ名前がある場合は、上書きされます。,"If a rule with the same name exists in the policy to be copied, it will be overwritten.","Если в выбранной политике существует правило с таким же именем, оно будет перезаписано.","Якщо в одній політиці існує правило з тим самим іменем, воно буде перезаписано."
,보안 설정>정책 설정,889,복사할 정책을 선택하세요.,コピーするポリシーを選択してください。,Select the policy to which the rule is copied.,Выберите политику для копирования правила.,Виберіть політику для копіювання правила.
,보안 설정>정책 설정,890,전체 선택,全て選択,Select All,Выбрать все,Вибрати все
,보안 설정>정책 설정>웹사이트>URL Encryption,891,"중복되는 항목은 제외되며, 최대 입력 개수는 20개",重複する IP は除外されて、最大20まで入力できます。,"Overlapped items are excluded, in which up to 20 items are allowed.","Исключая дубликаты, вы можете ввести не более 20.",Дублікати елементів виключені. Максимальна кількість записів - 20.
,보안 설정>정책 설정>웹사이트>URL Encryption,892,"중복되는 항목은 제외되며, 최대 입력 개수는 50개",重複する IP は除外されて、最大50件まで入力できます。,"Overlapped items are excluded, in which up to 50 items are allowed.","Исключая дубликаты, вы можете ввести максимум 50.","Дублікати елементів виключені, максимум 50 записів"
,보안 설정>정책 설정>웹사이트>URL Encryption,893,선택자 추가,指定者の追加,Add Selector,Добавить селектор,Додати селектор
,보호대상>정책설정>웹사이트(WAM),894,로그인 페이지 경로,ログインページのパス,Login Page Path,Путь к странице входа,Шлях сторінки до входу
,보호대상>정책설정>웹사이트(WAM),895,로그아웃 후 경로,ログアウト後のパス,Logout Path,Путь выхода,Шлях до виходу
,보호대상>정책설정>웹사이트(WAM),896,로그인 성공시 경로,ログイン成功時のパス,Login Success Path,Путь к успешному входу,Шлях до успішного входу
,보호대상>정책설정>웹사이트(WAM),897,로그인 실패시 경로,ログイン失敗時のパス,Login Failure Path,Путь ошибки входа,Шлях помилки входу
,보호대상>정책설정>웹사이트(WAM),898,세션 정보 전송,セッション情報の送信,Send Session Information,Информация о сеансе передачи,Інформація про сеанс передачі
,보호대상>정책설정>웹사이트(WAM),899,사용자 정보 전송,ユーザ情報の送信,Send User Information,Передача информации о пользователе,Передача інформації про користувача
,보호대상>정책설정>웹사이트(WAM),900,Persistent 세션 유무,パーシステント・セッション有無,Enable Persistent Session,Включить постоянный сеанс,Увімкнути постійну сесію
,보안 설정>정책>웹사이트 ,901,첫 문자가 '/' 로 시작합니다.,初文字は「/」から入力してください。,The first character must start with '/'.,Он должен начинаться с '/',Починати слід з '/'
,보안 설정>정책>웹사이트 ,902,이미 등록한 경로입니다.,既に登録されているパスです。,The path has been registered.,Путь зарегистрирован.,Шлях зареєстрований.
,보안 설정>부가 설정>WAM ,903,적용되지 않은 데이터가 있습니다.,未反映のデータがあります。,There are data that have not been applied.,"Есть данные, которые не применялись.","Є дані, які не застосовувались."
,보안 설정>정책 설정>웹사이트>접근 제어,904,공개 페이지,公開ページ,Public Page,Общедоступная страница,Загальнодоступна сторінка
,보안 설정>정책 설정>웹사이트>접근 제어,905,비공개 페이지,非公開ページ,Private Page,Частная страница,Приватна сторінка
,보안 설정>정책 설정>웹사이트>접근 제어,906,공개 디렉터리,公開ディレクトリ,Public Directory,Публичный каталог,Публічна папка
,보안 설정>정책 설정>웹사이트>접근 제어,907,비공개 디렉터리,非公開ディレクトリ,Private Directory,Часный каталог,Приватна папка
,보안 설정>정책 설정>룰,908,호스트명 형식이 올바르지 않습니다. (RFC 3986),ホスト名の型式が正しくありません。(RFC 3986）,The hostname format is invalid. (RFC 3968),Неверный формат имени хоста. (RFC 3968),Недійсний формат імені хоста. (RFC 3968)
,보안 설정>정책 설정>웹사이트>접근 제어,909,이미 등록한 URL 입니다.,重複する URL です。,This URL has already been added.,Этот URL уже был добавлен.,Цю URL-адресу вже додано.
,보안 설정>정책 설정>웹사이트>접근 제어,910,디렉터리 페이지는 URL이 '/' 로 끝나야 합니다.,ディレクトリページの URL は「/」で終わります。,Directory page URL must end with '/'.,URL страницы каталога должен заканчиваться на «/».,URL-адреса сторінки каталогів повинна закінчуватися символом '/'.
,보안 설정>정책 설정>웹사이트>기본 정보,911,상세 보기,詳細情報,Details,Подробнее,Детальніше
,보안 설정>정책 설정>웹사이트>기본 정보,912,일반적으로 Windows 서버의 경우는 구별하지 않습니다.,通常 Windows サーバでは区別しません。,Windows server generally does not distinguish it.,Серверы Windows не различают регистр символов.,Сервери Windows не розрізняють регістри символів.
,보안 설정>정책 설정>웹사이트>기본 정보,913,그 이외 대부분의 OS는 구별을 합니다.,その他、殆どの OS は区別します。,"Most OS distinguish it, except for windows server.","Большинство ОС различают регистр, кроме Windows Server.",Відмінність від регістру зазвичай робиться на різних серверах ОС.
,보안 설정>정책 설정>웹사이트>기본 정보,914,암호화 키 변경,暗号化鍵を変更,Change Encryption Key,Изменить ключ шифрования,Змінити ключ шифрування
,보안 설정>정책 설정>웹 사이트,915,"주의! 웹 소켓 탐지를 설정할 경우, 차단하지 않음을 제외한 모든 항목에 대해 연결 끊기로 대응합니다.",注意! Web ソケット検知を設定すると「遮断しない」を除いた全項目のセッションを切断します。,"Caution! When web socket detection is configured, it responds to all items as Disconnection, except for No Block. ","Внимание! Если настроено обнаружение веб-сокетов, оно реагирует на все элементы как на отключение, кроме «Нет блокировки».","Обережно! Коли налаштовано розпізнавання веб-розеток, він відповідає на всі елементи як відключення, за винятком No Block."
,보안 설정>정책>웹사이트 ,916,예시,例,ex,бывший,колишній
,보안 설정>정책 설정,917,탐지 안 함,検知しない,Do Not Detect,Не обнаруживать,Не виявляйте
,보안 설정>정책 설정,918,대응 설정,対応設定,Countermeasure,Установить контрмеры,Встановити контрзахід
,통계 분석>탐지 로그 검토,919,상,上,High,Высокий,Високий
,통계 분석>탐지 로그 검토,920,중,中,Medium,Средний,Середній
,통계 분석>탐지 로그 검토,921,하,下,Low,Низкий,Низький
,보안 설정>정책 설정>룰,922,이미 존재하는 값입니다.,重複する値です。,Value already exists.,Значение уже существует.,Значення вже існує.
,보안 설정>정책 설정,923,최대 100개까지 등록 가능합니다.,最大100件まで登録できます。,It is able to register up to 100.,Может зарегистрировать до 100 человек.,Він здатний зареєструвати до 100.
,보안 설정>정책 설정>룰,924,URL 경로를 등록하세요.,URL パスを登録してください。,Register the URL path.,Зарегистрируйте URL-адрес.,Зареєструйте URL-адресу.
